epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
   29,     6,        0.0053727,        0.0053673,       5.4039e-06,           1.6868,           2.2434,           1.4671,            1.938,           1.7025,           2.0716,           2.4248,           2.2482,           0.8875,         0.059167
   29,     7,        0.0046165,        0.0046098,       6.6861e-06,           1.6297,            2.079,           1.4534,           1.8312,           1.6423,           1.9356,           2.2317,           2.0836,              1.1,         0.073333
   29,     8,        0.0038227,        0.0038185,       4.1847e-06,           1.4366,           1.8922,           1.3829,           1.4979,           1.4404,           1.8239,           1.9673,           1.8956,           0.7125,           0.0475
   29,     9,        0.0038255,        0.0038236,       1.8506e-06,           1.4544,           1.8935,           1.3772,           1.5425,           1.4599,           1.8086,            1.986,           1.8973,           0.5375,         0.035833
   29,    10,        0.0057947,        0.0057853,       9.4289e-06,           1.7933,           2.3291,           1.7006,           1.8992,           1.7999,           2.1463,           2.5218,            2.334,           1.2812,         0.085417
   29,    11,        0.0065253,        0.0064944,       3.0891e-05,           1.8038,           2.4677,           1.6499,           1.9798,           1.8148,           2.2252,           2.7184,           2.4718,              2.4,             0.16
   29,    12,        0.0050805,        0.0050757,       4.8445e-06,           1.6756,           2.1816,           1.4541,           1.9287,           1.6914,           1.9719,           2.3988,           2.1854,          0.86875,         0.057917
   29,    13,        0.0058833,        0.0058788,       4.5571e-06,           1.8426,           2.3478,           1.5883,           2.1333,           1.8608,           1.9945,           2.6955,            2.345,          0.89062,         0.059375
   29,    14,        0.0051342,        0.0051311,       3.1683e-06,           1.7235,           2.1934,           1.5875,           1.8789,           1.7332,           2.0691,           2.3274,           2.1982,          0.53438,         0.035625
   29,    15,        0.0048388,        0.0048366,       2.2274e-06,           1.6633,           2.1296,           1.4645,           1.8906,           1.6775,           2.0069,           2.2616,           2.1343,          0.60625,         0.040417
   29,    16,        0.0042418,        0.0042324,       9.4034e-06,           1.4501,           1.9921,           1.2302,           1.7015,           1.4659,           1.7044,           2.2768,           1.9906,           1.2938,          0.08625
   29,    17,        0.0060571,        0.0060489,       8.2681e-06,           1.8035,           2.3815,           1.4911,           2.1606,           1.8259,           2.0803,           2.6847,           2.3825,           1.1594,         0.077292
   29,    18,        0.0073288,        0.0073203,        8.528e-06,           2.0056,           2.6199,            1.675,           2.3834,           2.0292,           2.2894,           2.9527,            2.621,            1.175,         0.078333
   29,    19,        0.0085009,         0.008497,       3.8878e-06,            2.244,           2.8226,           1.9167,            2.618,           2.2674,           2.4554,            3.191,           2.8232,          0.80937,         0.053958
   29,    20,        0.0061611,        0.0061557,        5.465e-06,           1.8771,           2.4025,           1.3876,           2.4366,           1.9121,           1.8188,           2.9304,           2.3746,          0.93437,         0.062292
   30,     1,          0.00568,        0.0056594,       2.0686e-05,            1.834,           2.3036,           1.6656,           2.0264,            1.846,           2.1719,           2.4454,           2.3087,           2.0031,          0.13354
   30,     2,        0.0045622,        0.0045541,       8.0721e-06,           1.5858,           2.0664,           1.4343,           1.7589,           1.5966,            1.905,           2.2367,           2.0709,           1.2375,           0.0825
   30,     3,        0.0067068,        0.0066517,       5.5144e-05,           1.8158,           2.4974,           1.4717,           2.2089,           1.8403,           2.1264,           2.8631,           2.4948,           3.2406,          0.21604
   30,     4,        0.0054679,        0.0054505,       1.7401e-05,           1.6938,           2.2607,           1.4403,           1.9834,           1.7119,           1.9965,            2.529,           2.2628,           1.7281,          0.11521
   30,     5,         0.003852,        0.0038354,       1.6611e-05,           1.4808,           1.8964,           1.3841,           1.5912,           1.4877,            1.787,           2.0141,           1.9006,           1.8094,          0.12062
   30,     6,        0.0070238,        0.0070001,       2.3763e-05,           1.8507,           2.5619,            1.602,           2.1349,           1.8684,           2.2274,           2.8974,           2.5624,           1.7375,          0.11583
   30,     7,        0.0050652,         0.005059,       6.2148e-06,           1.6159,            2.178,           1.4804,           1.7708,           1.6256,           2.0311,           2.3345,           2.1828,          0.95312,         0.063542
   30,     8,        0.0047236,        0.0046641,       5.9492e-05,           1.6243,           2.0912,           1.3388,           1.9506,           1.6447,           1.6841,           2.4758,             2.08,           3.5156,          0.23438
   30,     9,        0.0041333,        0.0040535,       7.9833e-05,           1.5253,           1.9495,            1.403,           1.6652,           1.5341,           1.8506,           2.0568,           1.9537,           4.0781,          0.27187
