epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, H_f_mae, C_f_mae, psavg_f_mae, H_f_rmse, C_f_rmse, psavg_f_rmse, e_mae, e/N_mae
    3,    32,         0.037841,         0.037677,       0.00016371,        0.0055776,        0.0073404,        0.0037257,        0.0072444,         0.005485,        0.0048899,         0.008992,         0.006941,         0.017517,       0.00046098
    3,    33,         0.046281,         0.045746,       0.00053466,        0.0060766,        0.0080883,        0.0043307,         0.007648,        0.0059893,        0.0055738,        0.0098153,        0.0076945,         0.032666,       0.00085963
    3,    34,          0.03971,         0.039231,       0.00047903,        0.0054605,        0.0074902,        0.0036487,         0.007091,        0.0053699,        0.0046614,        0.0093295,        0.0069955,         0.030811,        0.0008108
    3,    35,          0.03704,         0.036961,       7.8421e-05,         0.005523,        0.0072704,        0.0032465,        0.0075719,        0.0054092,        0.0041808,        0.0092032,         0.006692,         0.012256,       0.00032252
    3,    36,          0.04779,         0.047697,       9.2961e-05,        0.0059282,         0.008259,        0.0038497,        0.0077988,        0.0058243,        0.0050393,         0.010332,        0.0076855,         0.012195,       0.00032092
    3,    37,         0.041275,         0.041027,       0.00024854,        0.0056306,        0.0076598,        0.0038338,        0.0072478,        0.0055408,        0.0049638,        0.0094499,        0.0072069,         0.021899,        0.0005763
    3,    38,         0.034399,         0.034172,       0.00022734,         0.005225,        0.0069906,        0.0035013,        0.0067763,        0.0051388,        0.0045254,        0.0086267,        0.0065761,         0.021387,       0.00056281
    3,    39,         0.036227,         0.036171,       5.5476e-05,        0.0052553,        0.0071922,        0.0034661,        0.0068656,        0.0051659,        0.0044935,        0.0089504,         0.006722,         0.009021,       0.00023739
    3,    40,         0.043668,         0.043659,       8.9598e-06,        0.0056858,        0.0079016,        0.0036957,        0.0074768,        0.0055863,        0.0048009,        0.0098937,        0.0073473,        0.0039917,       0.00010504
    3,    41,         0.040258,         0.040239,       1.8875e-05,        0.0055838,        0.0075859,        0.0036938,        0.0072849,        0.0054893,          0.00477,        0.0094265,        0.0070982,        0.0053955,       0.00014199
    3,    42,         0.033784,         0.033766,        1.733e-05,        0.0051988,         0.006949,        0.0034754,        0.0067498,        0.0051126,        0.0044886,          0.00858,        0.0065343,        0.0054565,       0.00014359
    3,    43,         0.042134,         0.042122,       1.2043e-05,        0.0058641,        0.0077613,        0.0035767,        0.0079227,        0.0057497,        0.0045833,        0.0097748,         0.007179,        0.0049316,       0.00012978
    3,    44,         0.035444,         0.035426,       1.7391e-05,        0.0053182,        0.0071178,        0.0034902,        0.0069634,        0.0052268,        0.0045912,        0.0087913,        0.0066913,        0.0050049,       0.00013171
    3,    45,         0.035613,         0.035377,       0.00023682,        0.0055157,        0.0071128,        0.0037572,        0.0070983,        0.0054277,        0.0048204,        0.0086725,        0.0067464,         0.021448,       0.00056441
    3,    46,         0.031119,         0.030758,       0.00036111,        0.0048738,        0.0066323,        0.0033205,        0.0062718,        0.0047961,        0.0044749,        0.0080965,        0.0062857,         0.026855,       0.00070672
    3,    47,         0.040735,         0.040722,       1.3122e-05,         0.005816,        0.0076312,        0.0041738,        0.0072939,        0.0057338,        0.0052595,        0.0092602,        0.0072599,        0.0050049,       0.00013171
    3,    48,         0.031429,         0.031292,       0.00013604,        0.0051362,        0.0066896,        0.0038809,         0.006266,        0.0050734,        0.0049861,        0.0079153,        0.0064507,         0.016443,       0.00043271
    3,    49,         0.046422,         0.045787,       0.00063504,        0.0062386,        0.0080919,         0.004616,        0.0076989,        0.0061575,        0.0058219,        0.0096905,        0.0077562,         0.035974,       0.00094669
    3,    50,         0.038198,         0.037741,       0.00045731,        0.0052324,        0.0073466,         0.003232,        0.0070327,        0.0051323,        0.0042226,        0.0093006,        0.0067616,         0.030713,       0.00080823
    3,    51,         0.035022,         0.034984,        3.814e-05,        0.0053563,        0.0070732,        0.0035357,        0.0069948,        0.0052653,         0.004555,        0.0087398,        0.0066474,        0.0070923,       0.00018664
    3,    52,         0.032269,         0.032144,       0.00012526,         0.005081,          0.00678,        0.0033706,        0.0066202,        0.0049954,        0.0044421,        0.0083416,        0.0063919,         0.015747,        0.0004144
    3,    53,          0.03408,         0.033736,        0.0003438,        0.0051474,        0.0069459,        0.0032104,        0.0068907,        0.0050505,        0.0041727,        0.0087176,        0.0064452,         0.026404,       0.00069484
    3,    54,         0.039013,          0.03885,        0.0001628,        0.0055338,        0.0074538,        0.0038606,        0.0070396,        0.0054501,        0.0048875,        0.0091686,        0.0070281,         0.018042,       0.00047479
    3,    55,         0.038639,         0.038626,       1.2743e-05,        0.0054917,        0.0074323,        0.0031713,          0.00758,        0.0053756,        0.0041101,        0.0094736,        0.0067918,         0.004834,       0.00012721
    3,    56,         0.043268,          0.04321,       5.7671e-05,        0.0056956,         0.007861,        0.0037474,        0.0074489,        0.0055982,          0.00485,        0.0098102,        0.0073301,        0.0094849,        0.0002496
    3,    57,         0.035404,         0.035384,       1.9177e-05,        0.0053643,        0.0071136,        0.0034557,        0.0070821,        0.0052689,         0.004458,        0.0088464,        0.0066522,        0.0056641,       0.00014905
    3,    58,         0.046211,         0.046175,       3.6508e-05,        0.0058762,        0.0081261,        0.0034299,        0.0080779,        0.0057539,        0.0044864,         0.010361,        0.0074237,        0.0064087,       0.00016865
    3,    59,         0.031073,         0.030844,       0.00022938,        0.0050375,        0.0066415,        0.0032833,        0.0066163,        0.0049498,        0.0042222,        0.0082319,         0.006227,         0.021399,       0.00056313
    3,    60,         0.041695,         0.041383,       0.00031153,        0.0057165,        0.0076929,        0.0035896,        0.0076306,        0.0056101,        0.0045902,        0.0096686,        0.0071294,          0.02533,       0.00066657
    4,     1,         0.034065,         0.033935,        0.0001297,        0.0052581,        0.0069664,        0.0036152,        0.0067368,         0.005176,        0.0046022,        0.0085526,        0.0065774,         0.015955,       0.00041986
    4,     2,         0.042643,         0.042609,       3.4035e-05,        0.0060395,        0.0078061,        0.0044357,        0.0074829,        0.0059593,         0.005539,        0.0093895,        0.0074643,        0.0074829,       0.00019692
